"type","indicator","classification","references"
"domain","ukraine-renovation[.]com","suspicious","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-threat-advisory/ukrainian-support-fraud/"
"domain","ukraine-shelter[.]eu","unavailable",""
"domain","ukraine-shop2022[.]fun","suspicious","https://urlscan.io/result/d50475cf-3f05-4d1d-b2b9-8d30ec203f38/"
"domain","ukraine-shop[.]cyou","unavailable",""
"domain","ukraine-solidarity-collection[.]com","suspicious",""
"domain","ukraine-solidarity[.]com","phishing","https://www.welivesecurity.com/2022/02/27/beware-charity-scams-exploiting-war-ukraine/,https://msrc-blog.microsoft.com/2022/02/28/analysis-resources-cyber-threat-activity-ukraine/,https://www.komando.com/security-privacy/how-to-spot-fake-ukrainian-aid-sites/827951/,https://www.tomsguide.com/news/ukraine-charity-scams,https://twitter.com/ESETresearch/status/1497194165561659394"
"domain","ukraine-spende[.]de","parked",""
"domain","ukraine-teens[.]com","unavailable",""
"domain","ukraine-today[.]org","propaganda",""
"domain","ukraine-trainer[.]com","unavailable",""
"domain","ukraine-war[.]pw","parked",""
"domain","ukraine2022[.]com","parked",""
"domain","ukraine24[.]org","suspicious",""
"domain","ukraine24[.]org[.]ua","suspicious","https://urlscan.io/result/b08a85af-f60b-4eb5-bcb5-94a7a8483ca1/"
"domain","ukraine4life[.]com","parked",""
"domain","ukraine4peace[.]com","phishing","https://urlscan.io/result/b6960b6a-1c3d-4ed8-bcc3-3d53d7a9a87b/"
"domain","ukraine4u[.]com","other","https://www.virustotal.com/gui/domain/ukraine4u.com/details"
"domain","ukraine[.]arab","unavailable",""
"domain","ukraine[.]au[.]hashinq24[.]com","phishing","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-threat-advisory/ukrainian-support-fraud/"
"domain","ukraine[.]bunzo[.]org","phishing","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-threat-advisory/ukrainian-support-fraud/"
"domain","ukraine[.]ca","parked","https://uniregistry.com/market/domain/ukraine.ca?landerid=ukraine6229c46aa89715.65701010"
"domain","ukraine[.]com[.]pl","suspicious",""
"domain","ukraine[.]eu","parked",""
"domain","ukraine[.]gov","suspicious",""
"domain","ukraine[.]la","suspicious",""
"domain","ukraine[.]nasrtravel[.]com","suspicious","https://www.virustotal.com/gui/domain/ukraine.nasrtravel.com"
"domain","ukraine[.]ru","propaganda",""
"domain","ukraine[.]to","parked",""
"domain","ukraine[.]uk","parked","https://urlscan.io/result/afec94e5-ea83-4ba0-9189-d8b45653c490/,https://www.virustotal.com/gui/domain/ukraine.uk/community"
"domain","ukraine[.]usdn[.]tech","suspicious","https://urlscan.io/result/7d81b128-32d8-4689-bc13-51143b8bff5d/"
"domain","ukraineadvicescotland[.]com","malware","https://www.virustotal.com/gui/domain/ukraineadvicescotland.com"
"domain","ukraineaf[.]com","phishing","https://mobile.twitter.com/DonPasci/status/1510271073165746178"
"domain","ukraineaid[.]me","phishing",""
"domain","ukraineaidandrebuildingfundinc[.]com","malware","https://www.virustotal.com/gui/domain/ukraineaidandrebuildingfundinc.com/relations"
"domain","ukraineaidfund[.]org","suspicious",""
"domain","ukraineaidngo[.]org","suspicious","https://www.virustotal.com/gui/domain/ukraineaidngo.org/details"
"domain","ukraineandus[.]com","phishing","https://urlscan.io/result/0f771920-5520-4073-a086-dd753638c04a/"
"domain","ukraineansweringthecall[.]com","parked",""
"domain","ukraineappeal[.]eu","phishing",""
"domain","ukraineappeal[.]shaw-brooks[.]online","suspicious","https://www.virustotal.com/gui/domain/shaw-brooks.online/relations"
"domain","ukraineart[.]com","parked","https://www.virustotal.com/gui/domain/ukraineart.com/detection,https://urlscan.io/result/36ee2f5c-bfd4-4902-934c-96f0481ae5c8/"
"domain","ukraineassistant[.]com","phishing","https://urlscan.io/result/3a46d6ec-9907-4f6a-8a0c-22dfa67e5a5f/"
"domain","ukrainebeauty[.]com","parked",""
"domain","ukrainebeauty[.]site","suspicious",""
"domain","ukrainebride4you[.]rent","suspended",""
"domain","ukrainecef[.]com","suspicious","https://urlscan.io/result/7e441419-e2b3-473b-b811-ed1ba5e86956/"
"domain","ukrainecef[.]org","suspicious",""
"domain","ukrainecharity[.]gives","phishing","https://www.virustotal.com/gui/domain/ukrainecharity.gives"
"domain","ukrainecharity[.]howtomakemoneyfastonline[.]org","suspicious","https://www.virustotal.com/gui/domain/ukrainecharity.howtomakemoneyfastonline.org"
"domain","ukrainecharity[.]net","phishing",""
"domain","ukrainecharityreviews[.]org","unavailable",""
"domain","ukrainecharitysupport[.]com","phishing","https://www.virustotal.com/gui/domain/ukrainecharitysupport.com"
"domain","ukraineclub[.]com","parked",""
"domain","ukrainecombat[.]info","suspicious","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-threat-advisory/ukrainian-support-fraud/"
"domain","ukrainecrisis[.]org","suspicious",""
"domain","ukrainecrisisrelief[.]org","phishing","https://www.stop419scams.com/viewforum.php?f=69"
"domain","ukrainecry[.]com","suspicious","https://urlscan.io/result/d6d00eb0-7c3a-4999-a85c-acda9818a630/"
"domain","ukrainecrypto[.]eu","suspicious",""
"domain","ukrainedao[.]pro","phishing","https://urlscan.io/result/0f771920-5520-4073-a086-dd753638c04a/"
"domain","ukrainedavos[.]biz","parked",""
"domain","ukrainedevs[.]com","suspicious",""
"domain","ukrainedonate[.]com","phishing","https://www.scamadviser.com/sitemap/weekly/top/5"
"domain","ukrainedonate[.]digital","phishing","https://urlscan.io/result/0f771920-5520-4073-a086-dd753638c04a/"
"domain","ukrainedonation[.]link","suspicious",""
"domain","ukrainedonation[.]org","phishing",""
"domain","ukrainedonations[.]xyz","phishing","https://urlscan.io/result/8018e7eb-ad90-4330-b71a-7350aa5279d6/"
"domain","ukrainee[.]email","suspicious",""
"domain","ukraineelectri[.]city","parked",""
"domain","ukrainefaresupport[.]com","phishing","https://urlscan.io/result/0f771920-5520-4073-a086-dd753638c04a/"
"domain","ukrainefinance[.]app","suspicious",""
"domain","ukraineforce[.]com","parked",""
"domain","ukraineforever[.]com","phishing",""
"domain","ukraineforum-badabbach[.]de","suspicious",""
"domain","ukrainefrancedon[.]com","suspicious",""
"domain","ukrainefreedomalliance[.]org","suspicious",""
"domain","ukrainefreepress[.]com","phishing",""
"domain","ukrainefreepress[.]sites3[.]dedicatedhost247[.]com","suspicious","https://urlscan.io/search/#ukrainefreepress.sites3.dedicatedhost247.com"
"domain","ukrainefront[.]com","phishing",""
"domain","ukrainefundraiser[.]com","phishing",""
"domain","ukrainefundraiser[.]org","phishing","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-threat-advisory/ukrainian-support-fraud/"
"domain","ukrainefundraising[.]com","suspicious","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-threat-advisory/ukrainian-support-fraud/"
"domain","ukraineglobalaid[.]com","malware",""
"domain","ukraineglobaltaskforce[.]com","phishing",""
"domain","ukrainegv[.]org","parked",""
"domain","ukrainehelp[.]biz","propaganda",""
"domain","ukrainehelp[.]info","parked","https://urlscan.io/result/e9800120-17f9-4081-8700-cf8cd1d0eb17/"
"domain","ukrainehelpfund[.]com","phishing",""
"domain","ukrainehelphub[.]com","suspicious",""
"domain","ukrainehelpinghands[.]org","suspicious",""
"domain","ukrainehelponline[.]com","suspicious",""
"domain","ukrainehelps[.]org","suspicious","https://www.virustotal.com/gui/domain/ukrainehelps.org"
"domain","ukrainehilfenotfall[.]com","suspicious",""
"domain","ukraineicare[.]com","unavailable",""
"domain","ukraineinarmor[.]com[.]ua","suspicious",""
"domain","ukraineinhelp[.]com","unavailable",""
"domain","ukraineinneed[.]org","suspicious",""
"domain","ukraineinpeace[.]space","unavailable",""
"domain","ukraineinsider[.]com","suspicious","https://www.linkedin.com/in/robert-edgren-0224821b/,https://urlscan.io/result/30189c74-1e6e-4f26-9235-d16f45ca7a7e/#summary"
"domain","ukrainejobs[.]de","parked",""
"domain","ukrainekitties[.]info","suspicious",""
"domain","ukrainelibre[.]com","suspicious",""
"domain","ukrainelibre[.]fr","parked",""
"domain","ukrainelive3[.]tk","unavailable",""
"domain","ukrainelive5[.]tk","unavailable",""
"domain","ukrainelives[.]org","suspicious",""
"domain","ukrainemade[.]com","parked","https://dan.com/buy-domain/ukrainemade.com"
"domain","ukrainemaker[.]com[.]ua","suspicious",""
"domain","ukrainematch[.]dk","suspicious","https://urlscan.io/result/3345cdd4-b482-4697-92eb-da3fa73dc6e0/"
"domain","ukrainemedsupport[.]com","parked",""
"domain","ukrainemercy[.]com","phishing",""
"domain","ukrainemetaverse[.]site","suspicious",""
"domain","ukraineneedshelp[.]org","phishing","https://urlscan.io/result/10d86d7a-4ef0-414d-b0e7-1ea725a10bae/"
"domain","ukraineneedsyourhelp[.]net","suspicious",""
"domain","ukrainenewslink[.]com","suspicious","https://urlscan.io/result/1538dc91-2fda-42ce-aa81-ecdd46adf337/"
"domain","ukrainenotalone[.]com","suspicious",""
"domain","ukrainenowar[.]xyz","suspicious",""
"domain","ukrainenrescue[.]com","parked",""
"domain","ukrainensfreedom[.]com","parked",""
"domain","ukraineofficial[.]xyz","suspicious","https://www.virustotal.com/gui/domain/ukraineofficial.xyz/details"
"domain","ukraineonfire[.]com","propaganda",""
"domain","ukraineops[.]online","parked",""
"domain","ukraineorphanage[.]com","unavailable",""
"domain","ukrainepayments[.]com","parked",""
"domain","ukrainepetrescue[.]com","parked",""
"domain","ukrainepool[.]org","unavailable",""
"domain","ukraineprotocol[.]com","suspicious",""
"domain","ukrainepussies[.]com","suspicious",""
"domain","ukrainer[.]coffee","unavailable",""
"domain","ukrainerefugee[.]com","unavailable",""
"domain","ukrainerefugeeagency[.]com","suspicious",""
"domain","ukrainerefugeesaviors[.]org","phishing","https://mobile.twitter.com/DonPasci/status/1510011107238453249"
"domain","ukrainerefugeesrelief[.]org","suspicious",""
"domain","ukrainerescuemission[.]com","suspicious",""
"domain","ukrainerescueteam[.]org","suspicious",""
"domain","ukrainerinbasel[.]ch","phishing",""
"domain","ukrainerise[.]com","phishing","https://urlscan.io/result/0f771920-5520-4073-a086-dd753638c04a/"
"domain","ukrainerising[.]nl","suspicious",""
"domain","ukrainerunners[.]org","suspended",""
"domain","ukrainerussia[.]co[.]uk","unavailable",""
"domain","ukrainerussianwar[.]net","suspicious","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-threat-advisory/ukrainian-support-fraud/"
"domain","ukrainerussiapeacefund[.]info","parked",""
"domain","ukrainerussiawar[.]org","suspicious","https://crystalblockchain.com/verified-ukraine-donation-programs-list/"
"domain","ukrainerussiawarnews[.]com","suspicious","https://blogs.infoblox.com/cyber-threat-intelligence/cyber-threat-advisory/ukrainian-support-fraud/"
"domain","ukraines[.]foundation","phishing","https://urlscan.io/result/0f771920-5520-4073-a086-dd753638c04a/"
"domain","ukrainesales[.]com","suspicious",""
"domain","ukrainesexdates[.]com","parked",""
"domain","ukrainesocial[.]site","parked",""
"domain","ukrainesolidarity[.]org","phishing","https://www.welivesecurity.com/2022/02/27/beware-charity-scams-exploiting-war-ukraine/,https://msrc-blog.microsoft.com/2022/02/28/analysis-resources-cyber-threat-activity-ukraine/,https://www.komando.com/security-privacy/how-to-spot-fake-ukrainian-aid-sites/827951/,https://www.tomsguide.com/news/ukraine-charity-scams"
"domain","ukrainesolidarityfund[.]online","phishing","https://urlscan.io/result/84e1588b-4cc1-4963-ac59-441492d10fca/"
"domain","ukrainespirit[.]org","parked",""
"domain","ukrainestartswithyou[.]com[.]ua","suspicious","https://urlscan.io/result/51fa8658-5229-4061-b891-2d149332327d/dom/"
"domain","ukrainestartswithyou[.]weblium[.]site","suspicious","https://urlscan.io/result/51fa8658-5229-4061-b891-2d149332327d/dom/"
"domain","ukrainesupport[.]info","suspicious",""
"domain","ukrainesupports[.]com","unavailable",""
"domain","ukrainetakeshelter[.]co","parked",""
"domain","ukrainetakeshelter[.]org","parked",""
"domain","ukrainetakesheltet[.]com","parked",""
"domain","ukrainetimehelp[.]online","malware","https://www.virustotal.com/gui/domain/ukrainetimehelp.online/details"
"domain","ukrainetogether[.]com","suspicious",""
"domain","ukrainetogether[.]info","parked",""
"domain","ukrainetool[.]online","parked",""
"domain","ukrainetouk[.]com","parked",""
"domain","ukrainetouristboard[.]com","parked",""
"domain","ukrainetrainings[.]de","parked",""
"domain","ukraineum[.]org","parked",""
"domain","ukraineunderground[.]org","suspicious",""
"domain","ukraineunitedassociation[.]com","suspicious","https://timesnewsnetwork.com/tag/ukraine-united-association/
https: //arcane-soul.com/tag/ukraine-united-association/"
"domain","ukrainewar[.]com","parked","https://urlscan.io/result/71b41f13-1396-41bc-b0b5-f9ac62fde119/,https://www.virustotal.com/gui/domain/ukrainewar.com/details"
"domain","ukrainewarefare[.]org","phishing","https://urlscan.io/result/0f771920-5520-4073-a086-dd753638c04a/"
"domain","ukrainewarmap[.]live","suspicious",""
"domain","ukrainewelfare[.]com","phishing","https://urlscan.io/result/d2935a6a-88ea-4b17-b4b8-e1a51bbb926b/,https://urlscan.io/result/f8507b53-dd0d-4a7e-a288-c30d482df9f2/,https://urlscan.io/result/394cc634-cce5-4a2e-a30a-c4d63f1e1fb9/"
"domain","ukrainewelfaresupport[.]com","suspicious","https://www.blockchain.com/btc/address/bc1qndwp7n3p92l28nexh05pm2kx7830nrz7hzuakj"
"domain","ukran[.]co","phishing","https://twitter.com/kemono_lin_ryu/status/1502285854013747207"
"domain","unchainukraineaid[.]live","unavailable",""
"domain","uniquelab[.]buzz","suspicious","https://www.virustotal.com/gui/url/ce750ac9eaf045ba7f4d61c3c55d2cabff2fa53690a326771d85e780b021d7b3, https://research.domaintools.com/iris/investigations/896649/search/7f71f422-e8e1-4bae-a752-98257f2cc7d6/e8f22e51-2d3b-4d28-85e0-0dbb54370d6e"
"domain","united-for-ukraine[.]com","phishing",""
"domain","united-help-ukraine[.]support","phishing","https://www.virustotal.com/gui/domain/united-help-ukraine.support"
"domain","united4ukraine[.]com","suspicious",""
"domain","united4ukraine[.]net","suspicious",""
"domain","unitedforukraine[.]org[.]ua","suspicious",""
"domain","unitedhelp[.]art","phishing","https://urlscan.io/result/6f66f49f-e294-4586-a2cd-dc1f5a1e3b98/#summary, https://twitter.com/UnitedFreeman"
"domain","unitedhelpukraine[.]it","suspicious",""
"domain","unitedhelpukraine[.]kiev[.]ua","phishing","https://www.virustotal.com/gui/domain/unitedhelpukraine.kiev.ua"
"domain","unitedstudentsukraine[.]com","unavailable",""
"domain","unitedwithukraine[.]org","unavailable",""
"domain","unitedwithukraine[.]org[.]uk","suspicious",""
"domain","unitingforukraine[.]com","suspicious",""
"domain","unitingforukrainerv[.]com","suspicious",""
"domain","unlockguts[.]biz","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"domain","urgence-ukraine[.]org","parked",""
"domain","us-ukraine-org1[.]ml","spam","https://www.virustotal.com/gui/domain/us-ukraine-org1.ml/detection"
"domain","usdn[.]tech","suspicious","https://urlscan.io/result/7d81b128-32d8-4689-bc13-51143b8bff5d/"
"domain","uslovesukraine[.]com","phishing","https://urlscan.io/result/42e5459a-f973-45f3-985d-bbb8e5b25f5b/"
"domain","uslovesukraine[.]org","phishing","https://urlscan.io/result/42e5459a-f973-45f3-985d-bbb8e5b25f5b/"
"domain","uslovesukraine[.]wordpress[.]com","phishing","https://urlscan.io/result/42e5459a-f973-45f3-985d-bbb8e5b25f5b/"
"domain","vacaitonexpress[.]com","malware","https://www.virustotal.com/gui/domain/airxanada.com/details"
"domain","vacationexress[.]com","malware","https://www.virustotal.com/gui/domain/airxanada.com/details"
"domain","vacinagripeidade[.]com","malware","https://www.virustotal.com/gui/domain/airxanada.com/details"
"domain","vagibismus[.]com","malware","https://www.virustotal.com/gui/domain/airxanada.com/details"
"domain","valengciacitas[.]com","malware","https://www.virustotal.com/gui/domain/airxanada.com/details"
"domain","valerigeffner[.]com","malware","https://www.virustotal.com/gui/domain/airxanada.com/details"
"domain","vandalzforukraine[.]com","phishing",""
"domain","variedaddete[.]com","malware","https://www.virustotal.com/gui/domain/airxanada.com/details"
"domain","verifizieren[.]dienste-email[.]eu","phishing","https://latestpagenews.com/technology/phishing-attacks-russian-hackers-disguised-themselves-as-ukrainian-military-personnel/"
"domain","verifywithserver[.]me","phishing","https://mobile.twitter.com/DonPasci/status/1511818295053361153"
"domain","vetderm4ukraine[.]com","suspicious",""
"domain","victory4ukraine[.]info","parked",""
"domain","vilna-ukraine[.]com","unavailable",""
"domain","visaukraine[.]net","parked",""
"domain","visitukraine[.]center","parked",""
"domain","voicesofchildren-ukraine[.]com","parked",""
"domain","volunteerdonations[.]com","phishing","https://urlscan.io/result/3a46d6ec-9907-4f6a-8a0c-22dfa67e5a5f/"
"domain","volunteerforukraine[.]com","parked",""
"domain","volunteers4ukraine[.]org","parked",""
"domain","volunteersforukraine[.]org","parked",""
"domain","w3eg544456u[.]xyz","malware",""
"domain","war-2022[.]ru","suspicious","https://urlscan.io/result/51985d8f-d3db-4d12-930a-07f87efb63e0/#summary"
"domain","wardonation-ukraine[.]com","phishing",""
"domain","warinukraine[.]info","parked",""
"domain","we-are-from-ukraine[.]com[.]ua","suspicious",""
"domain","we-support-ukraine[.]com","suspicious",""
"domain","weaidukraine[.]com","phishing",""
"domain","wearefromukraine[.]info","suspicious",""
"domain","weareukraine[.]fr","suspicious",""
"domain","weareukraine[.]info","unavailable",""
"domain","weareukraine[.]org","parked",""
"domain","wearewithukraine[.]org","parked",""
"domain","web4ukraine[.]com","unavailable",""
"domain","web4ukraine[.]org","unavailable",""
"domain","webdisk[.]ukrainecef[.]com","suspicious","https://urlscan.io/result/7e441419-e2b3-473b-b811-ed1ba5e86956/"
"domain","wedonateforukraine[.]org","suspicious",""
"domain","weekendinukraine[.]com","parked",""
"domain","wehelpukraine[.]lt","suspicious",""
"domain","wellbuddie[.]co","phishing","https://urlscan.io/result/cad2d409-6ba8-414e-ab77-a7718473077f/"
"domain","weloveukraine[.]org","parked",""
"domain","weprayforukraine[.]com","phishing",""
"domain","wesaveukraine[.]com","unavailable",""
"domain","wesaveukraine[.]org","unavailable",""
"domain","weseeukraine[.]com","phishing",""
"domain","west-and-with-ukraine[.]com","suspicious",""
"domain","west-ukraine[.]com","unavailable",""
"domain","westandwithukraine[.]org","unavailable",""
"domain","wesupportukrain[.]fund","phishing","https://urlscan.io/result/0f771920-5520-4073-a086-dd753638c04a/"
"domain","wesupportukraine[.]org","phishing",""
"domain","windowsi[.]ru","malware","https://twitter.com/500mk500/status/1497520375932108801"
"domain","word4ukraine[.]org","unavailable",""
"domain","workingukraine[.]com","phishing",""
"domain","world2ukraine[.]com","suspicious","https://urlscan.io/result/be720437-8df1-4218-b920-fee849398414/content/"
"domain","worldsaveukraine[.]co","phishing","https://www.scamadviser.com/check-website/worldsaveukraine.co"
"domain","worlduniteforukraine[.]com","suspicious",""
"domain","worldwithukraine[.]com","phishing",""
"domain","worldwithukraine[.]org","unavailable",""
"domain","ww1-12emovies[.]com","malware","https://www.virustotal.com/gui/domain/airxanada.com/details"
"domain","wwbikroy[.]com","malware","https://www.virustotal.com/gui/domain/airxanada.com/details"
"domain","wwfrompeartree[.]com","malware","https://www.virustotal.com/gui/domain/airxanada.com/details"
"domain","www[.]ahomshil[.]cam","spam","https://www.virustotal.com/gui/url/81d5745a0c688f1c844923585d999cc85a5d2ec7772050e7b31e0a2018bea988?nocache=1,https://urlscan.io/result/fa006b1e-a6aa-4639-a09c-e398952b6c87/,https://research.domaintools.com/iris/investigations/908481/search/c092e68a-253a-474c-be3e-54c5f15728fc/0689ad27-d0ec-4dc4-af21-5720ad95fccb"
"domain","www[.]aidourcountryukraine[.]gonlinesites[.]com","suspicious",""
"domain","www[.]dailyecommart[.]com","spam","https://urlscan.io/result/e4e62117-5c56-4357-a3e2-9c55ab8a063c/,https://www.virustotal.com/gui/url/07d91486b332f8e3606519d4ba90970b50f76be31de692008a8bca49457a472f/details"
"domain","www[.]grainlandukraine[.]ie","parked","https://www.virustotal.com/gui/domain/grainlandukraine.ie,https://urlscan.io/result/2b2c15f2-0950-4bd7-8204-2ad24d44c3c3/,https://research.domaintools.com/iris/investigations/923902/search/08798905-dcf0-4f72-83c3-831be57d05be/5f641c28-96a8-474b-bf23-077be7e3b4cb"
"domain","www[.]pakukrainecentre[.]com[.]firpogroup[.]net","suspicious","https://urlscan.io/result/d9e0ef6d-85ce-42fb-8bf3-1f299360b698/"
"domain","www[.]prayforukraine[.]online","phishing","https://www.blockchain.com/btc/address/bc1qqhp50p9z3r4shyyu6ptuwupcyswla3zlaa69hx"
"domain","www[.]runforukraine[.]com[.]pl","suspicious","https://www.virustotal.com/gui/ip-address/2.57.138.79/relations"
"domain","www[.]ukrainefreepress[.]sites3[.]dedicatedhost247[.]com","suspicious","https://urlscan.io/search/#ukrainefreepress.sites3.dedicatedhost247.com"
"domain","www[.]x8qv6[.]ukraineaidngo[.]org","suspicious","https://www.virustotal.com/gui/domain/ukraineaidngo.org/details"
"domain","x8qv6[.]ukraineaidngo[.]org","suspicious","https://www.virustotal.com/gui/domain/ukraineaidngo.org/details"
"domain","xbeta[.]online","malware","https://cert-gov-ua.translate.goog/article/37626"
"domain","xn--help-ukraine-denmark-hjlp-til-flygtninge-fra-ukraine-epe[.]com","phishing","https://www.virustotal.com/gui/domain/xn--help-ukraine-denmark-hjlp-til-flygtninge-fra-ukraine-epe.com"
"domain","xn--help-ukraine-denmark-hjlp-til-flygtninge-fra-ukraine-epe[.]dk","phishing","https://www.virustotal.com/gui/domain/xn--help-ukraine-denmark-hjlp-til-flygtninge-fra-ukraine-epe.dk/details"
"domain","xn--help-ukraine-denmark-hjlp-til-flygtninge-fra-ukraine-epe[.]eu","phishing","https://www.virustotal.com/gui/domain/xn--help-ukraine-denmark-hjlp-til-flygtninge-fra-ukraine-epe.eu/details"
"domain","xn--ukrainehilfe-mnchen-jbc[.]de","suspicious",""
"domain","xsolo[.]live","malware",""
"domain","xsolo[.]shop","malware",""
"domain","xsolo[.]store","malware",""
"domain","xsolo[.]us","malware",""
"domain","you-can-help-ukraine[.]globaltradingexperts[.]com","suspicious","https://urlscan.io/result/58f2095d-94c0-4534-b385-62adef9ecde1/"
"domain","you-help-ukraine[.]com","suspicious",""
"domain","youkraine[.]com","parked",""
"domain","youngukraineporn[.]com","suspicious",""
"domain","yurist-ukraine[.]com","suspicious","https://urlscan.io/result/f0e323c7-6432-42e3-b6ec-86add5b02b2a/"
"domain","zelenskyprayforukraine[.]com","unavailable",""
"domain","znakomstva[.]ru[.]com","malware","https://www.virustotal.com/gui/domain/airxanada.com/details"
"domain","zsercemnaukraine[.]pl","parked",""
"email","AmazingDeals@dripwatt[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","AmazingDeals@govauctionz[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","AmazonOpinionRequested@costcoproof[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","AmazonShopperGiftCardChance@costcoproof[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","AmazonShopperGiftOpportunity@costcoproof[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","CustomerFeedback@dripwatt[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","CustomerFeedback@govauctionz[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","EbayOpinionRequested@legendpotencyx[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","HomeDepotShopperFeedback@manifestub[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","KohlsShopperFeedback@dripwatt[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","KohlsShopperGiftCardChance@dripwatt[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","KohlsShopperGiftCardChance@govauctionz[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","ThankYouHomeDepot@manifestub[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","UkraineCrisisShopperGiftCardChance@unlockguts[.]biz","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","UkraineCrisisShopperGiftCardChance@wellbuddie[.]co","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","UkraineCrisisShopperGiftOpportunity@unlockguts[.]biz","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","YouTubeOpinionRequested@purelean[.]biz","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","YouTubeShopperFeedback@purelean[.]biz","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","YouTubeShopperGiftOpportunity@purelean[.]biz","phishing","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"email","baltimore4ukraine@gmail[.]com","suspicious","https://urlscan.io/result/e09a63cf-cba8-4bc1-afd5-fbd0ee5b4c35/"
"email","helpukraine@manavadhikarprotection[.]com","phishing","https://www.fbi.gov/scams-and-safety/common-scams-and-crimes/nigerian-letter-or-419-fraud"
"email","info@givetoukr[.]com","phishing","https://urlscan.io/result/af484f49-e3e7-42fa-8b94-d3133e92fdce/#summary"
"email","info@ukraine4peace[.]com","phishing","https://urlscan.io/result/b6960b6a-1c3d-4ed8-bcc3-3d53d7a9a87b/"
"email","jkukuj47@gmail[.]com","malware","https://www.joesandbox.com/analysis/588115/0/html"
"email","julieta@escueladeseguridadmaritima[.]com","malware",""
"email","markgrantcharity3322@outlook[.]com","phishing","https://www.fbi.gov/scams-and-safety/common-scams-and-crimes/nigerian-letter-or-419-fraud"
"email","markgrantcharity33322@gmail[.]com","phishing","https://www.fbi.gov/scams-and-safety/common-scams-and-crimes/nigerian-letter-or-419-fraud"
"email","officestore2022@gmail[.]com","malware",""
"email","supawadee[.]so@univance[.]co[.]th","spam",""
"email","support@aidourcountryukraine[.]org","phishing","https://twitter.com/DonPasci/status/1510653575059419151"
"email","ukraine@manavadhikarprotection[.]org","phishing","https://www.fbi.gov/scams-and-safety/common-scams-and-crimes/nigerian-letter-or-419-fraud"
"ipv4","103[.]167[.]92[.]57","malware","https://www.virustotal.com/gui/file/7d39e6ca46c053c1ad744de1ca8867217596bb17bb673785eb8827b00c5ae05b/detection"
"ipv4","107[.]179[.]97[.]14","spam","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"ipv4","107[.]179[.]97[.]25","spam","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"ipv4","118[.]23[.]164[.]75","spam","https://urlscan.io/result/cc6e4a1e-b2a7-4d6b-9640-20dd443a1d72/"
"ipv4","134[.]73[.]31[.]107","spam","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"ipv4","134[.]73[.]31[.]118","spam","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"ipv4","134[.]73[.]31[.]123","spam","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
"ipv4","134[.]73[.]31[.]98","spam","https://urlscan.io/result/bf6c8e68-9abd-4068-867d-34f9fbcb6a33/"
